v15.04    Планета: Уран  (INPOP13C)
          Спутник: U2 Умбриэль  (Emelyanov,Nikonchuk(2013),DOI:10.1093/mnras/stt1851..)
                            - эфемериды на инт. 1787/02/12.0-2032/01/09.0
   Обсерватория N:  84 - Pulkovo
    Шкала времени: UTC
Средний экватор и равноденствие эпохи J2000.  ICRF. 
Координаты астрометрические 
Год  Месяц День       alpha (h)          delta (º)
2014  9 28.000000     0.9203102291       5.139838266  
2014 10  3.000000     0.9080669577       5.065793334  
2014 10  8.000000     0.8954354066       4.993909211  
2014 10 13.000000     0.8827491075       4.916089968  
2014 10 18.000000     0.8704227065       4.833327149  
2014 10 23.000000     0.8585348917       4.755326646  
2014 10 28.000000     0.8469134667       4.687572796  
2014 11  2.000000     0.8355755363       4.624614009  
2014 11  7.000000     0.8248901342       4.559044807  
2014 11 12.000000     0.8152057897       4.493581258  
2014 11 17.000000     0.8065089477       4.437902541  
2014 11 22.000000     0.7986020457       4.395612237  
2014 11 27.000000     0.7915306388       4.359854089  
2014 12  2.000000     0.7856475701       4.324103213  
2014 12  7.000000     0.7811994954       4.292436407  
2014 12 12.000000     0.7780666634       4.273929572  
2014 12 17.000000     0.7760141714       4.270033526  
2014 12 22.000000     0.7750905528       4.272757275  
2014 12 27.000000     0.7756026404       4.276626630  
2015  1  1.000000     0.7776877356       4.286797956  
2015  1  6.000000     0.7811275718       4.311366337  
2015  1 11.000000     0.7856566062       4.349621127  
2015  1 16.000000     0.7913205517       4.392836350  
2015  1 21.000000     0.7983766856       4.436792562  
2015  1 26.000000     0.8068659665       4.487563488  
2015  1 31.000000     0.8164956125       4.552034728  
2015  2  5.000000     0.8269869241       4.627535894  
2015  2 10.000000     0.8383940996       4.705025328  
2015  2 15.000000     0.8509344222       4.781795868  
2015  2 20.000000     0.8645718214       4.864651154  
2015  2 25.000000     0.8789665082       4.959193769  
2015  3  2.000000     0.8938481328       5.061017171  
2015  3  7.000000     0.9092942015       5.161236124  
2015  3 12.000000     0.9254941704       5.258793163  
2015  3 17.000000     0.9423501570       5.361066701  
2015  3 22.000000     0.9594958544       5.472287197  
2015  3 27.000000     0.9766917554       5.586584286  
2015  4  1.000000     0.9940493695       5.695626723  
2015  4  6.000000     1.0117381572       5.800082339  
2015  4 11.000000     1.0296060989       5.907704137  
2015  4 16.000000     1.0472744667       6.021246466  
2015  4 21.000000     1.0645527009       6.133656325  
2015  4 26.000000     1.0815960530       6.237473901  
2015  5  1.000000     1.0985525540       6.335139816  
2015  5  6.000000     1.1152203210       6.434500517  
2015  5 11.000000     1.1312192526       6.536766246  
2015  5 16.000000     1.1464231220       6.633930154  
2015  5 21.000000     1.1610375861       6.719762842  
2015  5 26.000000     1.1751843604       6.798395629  
2015  5 31.000000     1.1886152142       6.877520616  
2015  6  5.000000     1.2009631757       6.956706500  
2015  6 10.000000     1.2121813507       7.027304335  
2015  6 15.000000     1.2225277202       7.084608816  
2015  6 20.000000     1.2320960202       7.134340799  
2015  6 25.000000     1.2405980817       7.183768033  
2015  6 30.000000     1.2477028252       7.230789800  
2015  7  5.000000     1.2534573527       7.266470259  
2015  7 10.000000     1.2581727317       7.287902337  
2015  7 15.000000     1.2619144754       7.302274920  
2015  7 20.000000     1.2643724416       7.316136636  
2015  7 25.000000     1.2652788392       7.325809039  
2015  7 30.000000     1.2647910803       7.322459820  
2015  8  4.000000     1.2632684902       7.305258277  
2015  8  9.000000     1.2607530355       7.282640798  
2015  8 14.000000     1.2569380484       7.260210840  
2015  8 19.000000     1.2516495226       7.232839827  
2015  8 24.000000     1.2451634684       7.192315930  
2015  8 29.000000     1.2378741551       7.140005815  
2015  9  3.000000     1.2298050766       7.085308122  
2015  9  8.000000     1.2206785971       7.032638855  
2015  9 13.000000     1.2104358975       6.975659461  
2015  9 18.000000     1.1994590031       6.907221385  
2015  9 23.000000     1.1881526834       6.830858816  
2015  9 28.000000     1.1765141380       6.756479548  
2015 10  3.000000     1.1643111117       6.687041212  
2015 10  8.000000     1.1515948914       6.615258867  
2015 10 13.000000     1.1388161116       6.535318337  
2015 10 18.000000     1.1263460330       6.452674268  
2015 10 23.000000     1.1141364438       6.377091885  
2015 10 28.000000     1.1019920944       6.309797382  
2015 11  2.000000     1.0900454817       6.242754160  
2015 11  7.000000     1.0787559266       6.171614144  
2015 11 12.000000     1.0684109312       6.103219344  
2015 11 17.000000     1.0588917277       6.046538401  
2015 11 22.000000     1.0500166205       6.000793641  
2015 11 27.000000     1.0419584954       5.957439327  
2015 12  2.000000     1.0351285621       5.913571442  
2015 12  7.000000     1.0296944995       5.876853322  
2015 12 12.000000     1.0254507357       5.854881779  
2015 12 17.000000     1.0222119747       5.844822248  
2015 12 22.000000     1.0201575354       5.837907821  
2015 12 27.000000     1.0196230968       5.832655433 
